sentiment,review
1,"['happy', 'product', 'nice', 'phone', 'nice', 'camera']"
0,"['contain', 'headphone', 'headphone']"
0,"['battery', 'backup', 'last', 'even', 'full', 'day', 'normal', 'use', 'phone', 'android', 'follow', 'problem', 'application', 'except', 'medium', 'camera', 'could', 'store', 'internal', 'memory', 'contact', 'store', 'option', 'store', 'internal', 'memory', 'card', 'allow', 'delete', 'move', 'photo', 'without', 'allow', 'full', 'access', 'photo', 'may', 'able', 'use', 'phone', 'capability', 'slow', 'speed', 'connection']"
1,"['nice', 'phone', 'hanging', 'problem', 'heat', 'good', 'camera']"
0,"['even', 'though', 'battery', 'processor', 'charge', 'wont', 'last', 'even', 'day']"
0,"['satisfy', 'well', 'choose']"
0,"['slow', 'charge', 'fast', 'drain', 'happy', 'battery', 'performance']"
1,"['since', 'last', 'two', 'month', 'use', 'phone', 'phone', 'battery', 'backup', 'good', 'sound', 'quality', 'awesome', 'atmos', 'good', 'phone', 'rate']"
0,"['gallery', 'phone', 'video', 'player', 'screen', 'short', 'button', 'data', 'meter', 'text', 'message', 'import', 'export', 'contact', 'copy', 'card']"
0,"['receive', 'product', 'proper', 'condition', 'network', 'issue', 'well', 'battery', 'charge', 'issue', 'buy', 'product', 'first', 'time', 'disappoint', 'quality', 'product', 'issue', 'start', 'face', 'day', 'customer', 'care', 'executive', 'reply', 'bad', 'experience', 'product', 'today', 'th', 'day', 'though', 'turbo', 'power', 'charger', 'take', 'hour', 'charge', 'phone']"
0,"['phone', 'heat', 'face', 'big', 'problem']"
0,"['good', 'charger', 'work', 'charge', 'bad', 'product']"
1,"['except', 'heat', 'problem', 'mobile', 'phone', 'good']"
0,"['worst', 'phone', 'dont', 'buy', 'anyone', 'performance', 'bad']"
0,"['bad', 'care', 'response', 'buy', 'product', 'go', 'mi']"
0,"['camera', 'lot', 'specification']"
0,['nice']
0,"['overall', 'battery', 'backup', 'bad']"
0,"['overall', 'performance', 'good', 'slick', 'expect']"
1,"['good', 'one', 'price', 'range']"
1,"['phone', 'good', 'sometimes', 'automatic', 'otherwise', 'feature', 'good']"
0,"['overall', 'phone', 'superb', 'two', 'thing', 'bad', 'hit', 'quickly', 'open', 'camera', 'minute', 'open', 'game', 'hit', 'much', 'camera', 'depth', 'effect', 'bad', 'hope', 'future', 'update', 'issue', 'solve']"
0,"['tell', 'love', 'phone', 'look', 'neat', 'curve', 'screen', 'edge', 'love', 'love', 'clean', 'look', 'love', 'stock', 'android', 'feel', 'come', 'android', 'nougat', 'update', 'look', 'good', 'month', 'use', 'camera', 'issue', 'never', 'appear', 'update', 'play', 'phone', 'every', 'day', 'sometimes', 'lag', 'slightly', 'much', 'noticeable', 'still', 'keep', 'many', 'phone', 'like', 'keep', 'clean', 'know', 'good', 'game', 'would', 'perform', 'phone', 'except', 'work', 'properly', 'suck', 'bad', 'audio', 'lag', 'terribly', 'test', 'multiple', 'headphone', 'speaker', 'still', 'multiple', 'time', 'issue', 'help', 'music', 'person', 'use', 'headset', 'buy', 'phone', 'irritate', 'give', 'one', 'star', 'due', 'poor', 'support']"
1,"['headset', 'mere', 'mobile', 'please']"
1,"['front', 'camera', 'excellent', 'due', 'also', 'due', 'iso', 'make', 'excellent', 'camera', 'quality', 'party', 'flash', 'fast', 'charger', 'make', 'perfect', 'fast', 'ram', 'make', 'fast']"
0,"['display', 'problem', 'speaker', 'problem', 'network', 'problem', 'satisfy']"
1,"['nice', 'front', 'good', 'battery', 'backup', 'nice']"
0,"['heat', 'issue', 'note', 'performance', 'mark', 'term', 'browse', 'game', 'even', 'bad', 'replacement', 'rule', 'well', 'buy', 'phone', 'fraud', 'one', 'good', 'choose']"
1,"['really', 'great', 'product', 'love', 'still', 'front', 'camera', 'quality', 'look', 'like', 'back', 'dual', 'camera', 'effect', 'look', 'artificial', 'handset', 'get', 'heat', 'occasionally', 'expect', 'fix', 'future', 'update']"
1,"['well', 'phone', 'best']"
1,"['good', 'well', 'one', 'display', 'size', 'slightly', 'small', 'compare', 'note', 'nice', 'one', 'price', 'range', 'get', 'go', 'fast', 'shipping']"
1,"['best', 'phone', 'good']"
0,"['class', 'mobile', 'purchase', 'mobile']"
1,"['superb', 'product', 'nice', 'camera', 'rear', 'front', 'heating', 'problem', 'killer', 'speed', 'core', 'good', 'battery', 'commend', 'turbo', 'charge', 'wait', 'update', 'best', 'feature', 'pack', 'one', 'look', 'premium']"
1,['nice']
1,"['nice', 'like', 'phone']"
0,"['happy', 'product', 'issue', 'heating', 'battery', 'back', 'mark', 'bad', 'happy']"
1,"['camera', 'show', 'mirror', 'image', 'try', 'take', 'pic', 'sort', 'also', 'phone', 'turn', 'image', 'turn', 'opposite', 'direction', 'please', 'help']"
0,"['sir', 'want', 'full', 'bill', 'phone']"
1,"['trust', 'guy', 'phone', 'one', 'best', 'phone', 'buy', 'one', 'best', 'phone']"
0,"['work', 'new', 'old', 'call', 'record', 'bore', 'phone']"
0,"['problem', 'turbo', 'charge', 'work', 'take', 'lot', 'time', 'change', 'dual', 'camera', 'worth', 'lees', 'depth', 'mode', 'work']"
0,"['camera', 'good', 'compare', 'budget', 'phone', 'battery', 'value', 'high', 'performance', 'mark', 'option', 'avail', 'save', 'contact', 'card', 'movie', 'also', 'visible', 'phone']"
1,"['good', 'camera', 'night', 'mood', 'good']"
0,"['heat', 'issue']"
1,"['killer', 'note', 'good', 'smart', 'phone', 'battery', 'backup', 'good', 'camera', 'good', 'compare', 'mobile', 'front', 'back', 'performance', 'since', 'processor', 'dual', 'separate', 'memory', 'card', 'slot', 'feature', 'good', 'worth', 'cost', 'finger', 'print', 'fast', 'unlock', 'phone', 'sound', 'quality', 'good', 'effect', 'want', 'set', 'song', 'third', 'party', 'require', 'play', 'game', 'minute', 'mobile', 'get', 'light', 'heat', 'seem', 'mobile']"
1,"['awesome', 'model', 'easy', 'use']"
0,"['poor', 'display', 'setting', 'yellowish', 'receive', 'yesterday', 'within', 'minute', 'ask', 'return']"
1,"['use', 'month', 'problem', 'fabulous', 'mobile']"
0,"['bad', 'phone']"
0,"['price', 'unbelievable', 'day', 'back', 'purchase', 'today', 'may', 'understand', 'feel', 'pay', 'extra', 'product', 'seller', 'use', 'compare', 'many', 'important', 'feature', 'miss', 'call', 'record', 'feature', 'believe', 'audio', 'profile', 'great', 'way', 'set', 'audio', 'profile', 'office', 'outside', 'blue', 'tooth', 'switch', 'automatically', 'connect', 'car', 'hear', 'connect', 'blue', 'tooth', 'someone', 'answer', 'call', 'inconvenient', 'compare', 'battery', 'life', 'great', 'slide', 'heat', 'work', 'long', 'time', 'think', 'speed', 'screen', 'expensive', 'compare', 'feature', 'wait', 'time', 'get', 'low', 'price']"
1,"['nice', 'mobile', 'cost']"
1,"['excellent', 'phone', 'issue', 'fast', 'phone', 'turbo', 'charge', 'camera', 'functionality', 'work', 'fine']"
1,['camera']
0,"['heavy', 'slip', 'hand', 'easily', 'screen', 'break', 'one', 'fall', 'original', 'screen', 'come', 'expensive', 'price', 'almost', 'percent', 'camera', 'could', 'well', 'range', 'battery', 'fine', 'overall', 'good', 'phone']"
1,"['best', 'heat', 'best', 'performance']"
1,"['amazing', 'product', 'use', 'love', 'absolutely', 'non', 'stop', 'performance', 'one', 'thing', 'good', 'protection', 'camera', 'get', 'scratch', 'mark', 'purchase', 'please', 'sure', 'purchase', 'good', 'back', 'cover', 'camera', 'protector']"
1,"['camera', 'update']"
0,"['buy', 'heat', 'issue', 'worst', 'service', 'provide', 'ask', 'use', 'check', 'show', 'good']"
1,"['order', 'phone', 'time', 'think', 'best', 'money', 'one', 'definitely', 'love', 'work', 'smooth', 'take', 'much', 'time', 'power']"
0,['wast']
1,"['good', 'phone', 'call', 'recorder', 'many', 'phone']"
1,"['good', 'device', 'heating', 'problem']"
0,"['reach', 'time', 'pack', 'safely', 'product', 'miss', 'many', 'option', 'icon', 'compare', 'note', 'need', 'update', 'difficult', 'set', 'preferred']"
1,"['fresh', 'fresh', 'good', 'quality', 'really', 'love']"
0,"['continuous', 'work', 'mobile', 'become', 'heat', 'automatically', 'mobile', 'go', 'play', 'store']"
1,"['mobile', 'good', 'best', 'battery', 'power', 'service', 'well', 'fast', 'delivery', 'satisfy']"
1,"['happy', 'product', 'specification', 'really', 'nice', 'good', 'battery', 'performance', 'nice', 'display', 'thank']"
1,"['worth', 'buy']"
1,"['excellent', 'phone', 'easily', 'operable', 'conveniently', 'easily', 'buy']"
1,"['good', 'work', 'feature', 'accord', 'requirement']"
1,"['superb', 'product', 'reasonable', 'price']"
0,"['bad', 'product', 'please', 'buy', 'buy', 'check', 'scratch', 'resistant', 'fake']"
0,"['hi', 'team', 'battery', 'note', 'unusual', 'see', 'phone', 'idle', 'consume', 'percent', 'battery', 'please', 'send', 'update', 'fix', 'try', 'file', 'choose', 'file', 'option', 'also', 'work', 'properly', 'first', 'fix', 'also']"
1,"['best', 'ever', 'one', 'get', 'price', 'best', 'one', 'separate', 'memory', 'chip', 'tray', 'pure', 'android', 'frill', 'super', 'speed']"
1,"['delivery', 'perfect', 'mobile', 'camera', 'average']"
0,"['camera', 'good']"
0,"['buy', 'mobile', 'single', 'speaker', 'work']"
0,"['phone', 'often', 'get', 'switch', 'need', 'charge', 'phone', 'switch', 'device', 'get', 'heat', 'time']"
1,"['great', 'mobile', 'nice', 'problem', 'image']"
1,"['super', 'mobile']"
1,"['worth', 'buy', 'future', 'good']"
1,"['good', 'one', 'satisfy']"
0,"['camera', 'good', 'rest', 'thing']"
0,"['recent', 'often', 'set', 'becomes', 'hot', 'switch', 'sometime', 'otherwise', 'good', 'phone', 'except', 'heating', 'problem']"
0,['bad']
1,"['best', 'till', 'awesome', 'performance', 'best', 'graphic', 'till', 'ever']"
0,"['mobile', 'get', 'heat', 'quick', 'battery', 'drain', 'fast', 'able', 'contact', 'service', 'try', 'help', 'issue']"
0,"['totally', 'fake', 'quality', 'description', 'battery', 'life', 'short', 'battery', 'heating', 'fast']"
1,"['nice', 'phone', 'every', 'thing', 'good', 'phone']"
0,"['charge', 'problem', 'within', 'month']"
1,"['awesome', 'fast', 'note', 'go']"
1,"['camera', 'quality', 'superb', 'camera']"
1,"['killer', 'performance', 'beat']"
1,"['good', 'mobile', 'price']"
1,"['note', 'awesome', 'mobile', 'phone', 'feature', 'also', 'good', 'valuable', 'really', 'good', 'fully', 'feature']"
1,"['awesome', 'phone', 'best', 'price']"
0,"['overall', 'nice', 'heat', 'problem', 'charge']"
0,"['mi', 'phone', 'well', 'price']"
1,"['good', 'budget', 'phone']"
0,"['ram', 'good', 'game', 'run', 'fine', 'camera', 'battery', 'hit', 'problem', 'bad', 'display', 'also']"
0,"['hi', 'bring', 'phone', 'note', 'last', 'week', 'one', 'waste', 'dabba', 'phone', 'buy', 'speed', 'always', 'option', 'camera', 'good', 'wrong', 'note', 'good', 'friendly', 'phone', 'instead', 'note']"
0,"['first', 'ever', 'device', 'suffer', 'heavy', 'bad', 'battery', 'life', 'bad', 'camera', 'list', 'go']"
0,"['call', 'record', 'facility']"
1,"['look', 'indoor', 'star', 'outdoors', 'charger', 'management', 'heat', 'white', 'notification', 'navigation', 'good', 'deal', 'price', 'segment']"
0,"['camera', 'perspective', 'best', 'note', 'note']"
1,"['good', 'product']"
0,"['good', 'buy', 'mobile', 'sept', 'offer', 'loss', 'week', 'note', 'battery', 'bad', 'drainage', 'fast']"
1,"['good', 'product', 'expect']"
1,"['love', 'assume', 'perfectly', 'good', 'quality', 'product']"
0,"['cast', 'screen', 'work', 'fake', 'mobile']"
1,['best']
1,"['really', 'quite', 'good', 'phone', 'smooth', 'good', 'camera', 'worth', 'buy']"
1,"['good', 'phone', 'need', 'develop', 'camera', 'quality']"
0,"['great', 'without', 'battery', 'support', 'imagine', 'without', 'two', 'important', 'feature', 'like', 'make', 'superman', 'without', 'fly', 'power', 'imagine']"
1,"['good', 'battery', 'high', 'storage', 'fast', 'charge', 'love']"
0,"['note', 'work', 'old', 'already', 'work', 'power', 'full', 'range', 'also', 'piece', 'new', 'work', 'properly', 'send', 'seller', 'suggest', 'replace', 'peace', 'complete', 'also', 'send', 'feed']"
0,"['device', 'good', 'front', 'camera', 'totally', 'bad', 'say', 'phone', 'comprise', 'front', 'camera', 'find']"
1,"['support', 'voice', 'call', 'properly', 'maximum', 'time', 'reachable', 'switch', 'option', 'otherwise', 'good', 'use']"
0,"['waste', 'product', 'please', 'waste', 'valuable', 'money', 'buy', 'phone', 'battery', 'get', 'drain', 'frequently', 'require', 'keep', 'phone', 'always', 'charge']"
0,"['update', 'note', 'world', 'wide', 'signal', 'reception', 'issue', 'service', 'center', 'write', 'give', 'paper', 'unable', 'repair', 'phone', 'phone', 'service', 'center', 'nearly', 'week', 'signal', 'issue', 'even', 'change', 'issue', 'resolve', 'buy', 'phone', 'still', 'decide', 'go', 'ahead', 'please', 'visit', 'service', 'center', 'see', 'rush', 'wish', 'could', 'give', 'star', 'signal', 'reception', 'bad', 'time', 'function', 'full', 'signal', 'strength', 'phone', 'give', 'signal', 'note', 'beg', 'escalate', 'till', 'corporate', 'team', 'response', 'even', 'professional', 'month', 'phone', 'spend', 'nearly', 'one', 'month', 'service', 'effect', 'cheap', 'people', 'service', 'also', 'even', 'system', 'service', 'work', 'buy', 'phone', 'camera', 'phone', 'really', 'heavy', 'metal', 'body', 'dent', 'slight', 'impact']"
0,"['phone', 'get', 'hot', 'minute', 'buy']"
0,"['dull', 'product', 'think', 'phone', 'bad', 'accord', 'friend', 'opinion', 'set', 'totally', 'blunder']"
1,"['good', 'one']"
1,"['nice', 'phone', 'low', 'budget', 'nice']"
1,"['good', 'issue', 'till']"
0,"['minimum', 'option', 'heavy', 'heat', 'generate', 'play', 'game', 'display', 'blink', 'many', 'battery', 'wicket', 'clean', 'bowl', 'half', 'day']"
0,"['low', 'battery', 'life', 'inflatable', 'problem']"
0,"['know', 'cheap', 'feature', 'rich', 'phone', 'note', 'one', 'popular', 'phone', 'let', 'see', 'phone', 'offer', 'therm', 'quality', 'performance', 'shortcoming', 'dual', 'phone', 'mean', 'work', 'almost', 'every', 'service', 'provider', 'full', 'metal', 'body', 'price', 'range', 'brand', 'offer', 'full', 'metal', 'body', 'come', 'two', 'variant', 'ram', 'ram', 'variant', 'enough', 'ram', 'storage', 'space', 'note', 'note', 'use', 'core', 'soc', 'processor', 'processor', 'capable', 'performance', 'rival', 'snapdragon', 'soc', 'one', 'cheap', 'phone', 'dual', 'camera', 'phase', 'detect', 'primary', 'sensor', 'secondary', 'camera', 'couple', 'fast', 'lens', 'front', 'camera', 'moderately', 'fast', 'lens', 'front', 'camera', 'back', 'camera', 'flash', 'perform', 'well', 'video', 'photo', 'enough', 'detail', 'like', 'previous', 'model', 'note', 'also', 'standard', 'inch', 'full', 'display', 'screen', 'bright', 'ample', 'contrast', 'note', 'use', 'late', 'stock', 'android', 'stock', 'android', 'tend', 'responsive', 'modify', 'version', 'less', 'battery', 'turbo', 'charge', 'support', 'water', 'resistant', 'music', 'lover', 'dedicate', 'music', 'key', 'audio', 'clean', 'support', 'sound', 'enhancement', 'home', 'button', 'back', 'button', 'support', 'band', 'dedicate', 'card', 'slot', 'support', 'go', 'con', 'come', 'without', 'earphone', 'insert', 'remove', 'mechanism', 'need', 'pin', 'insert', 'remove', 'card', 'present', 'infrared', 'support', 'slow', 'camera', 'lens', 'lead', 'bad', 'low', 'light', 'performance', 'either', 'even', 'though', 'processor', 'support', 'video', 'phone', 'support', 'enough', 'service', 'center', 'service', 'sale', 'adequate', 'battery', 'performance', 'average', 'depend', 'usage', 'pattern', 'use', 'charge', 'time', 'approximately', 'hour', 'stock', 'charger', 'web', 'browse', 'mobile', 'data', 'hour', 'call', 'nothing', 'else', 'hour', 'video', 'playback', 'verdict', 'note', 'feature', 'rich', 'phone', 'follow', 'foot', 'print', 'old', 'device', 'would', 'perfect', 'device', 'dust', 'resistant', 'support', 'nonetheless', 'competitive', 'decide', 'recommend', 'phone', 'phone', 'almost', 'everything', 'sufficient', 'user', 'look', 'buy', 'phone', 'recommend', 'version', 'offer', 'best', 'value', 'money', 'hope', 'review', 'help', 'question', 'fell', 'free', 'comment', 'message', 'directly', 'glad', 'assist', 'answer', 'query']"
0,"['phone', 'heating', 'bad']"
1,"['grate', 'product']"
0,"['week', 'get', 'problem', 'phone', 'give', 'service', 'week', 'phone', 'still', 'service', 'change', 'mother', 'board', 'well', 'service', 'people', 'claim', 'feeling', 'bad', 'decision', 'buy', 'item']"
1,"['average', 'good', 'mobile']"
1,"['camera', 'quality', 'low']"
1,['awesome']
0,"['camera', 'feature', 'phone']"
0,"['rough', 'quality', 'bed', 'product', 'give', 'negative', 'star', 'possible']"
0,"['battery', 'drain', 'fast', 'think', 'battery', 'way', 'return', 'via', 'solve', 'problem', 'update', 'otherwise']"
1,"['nice', 'bad', 'change', 'work', 'well', 'battery', 'nice']"
0,"['buy', 'phone', 'go', 'brand', 'like', 'ram', 'core', 'processor', 'lag', 'time', 'android', 'update', 'main', 'advantage', 'boil', 'rice', 'use', 'play', 'video', 'wait', 'second', 'keep', 'rice', 'cooker', 'note', 'rice', 'ready', 'advantage', 'survival', 'purpose', 'throw', 'someone', 'break', 'head', 'cause', 'weigh', 'sound', 'effect', 'bad', 'class', 'camera', 'like', 'issue', 'battery', 'charge', 'percent', 'even', 'turn', 'phone', 'never', 'charge', 'battery', 'drain', 'quickly', 'stock', 'android', 'along', 'good', 'month', 'people', 'please', 'get', 'cheat', 'phone', 'specs', 'perform', 'like', 'one', 'use', 'would', 'honestly', 'say', 'way', 'good', 'last', 'product']"
1,"['super', 'mobile', 'picture']"
0,"['work', 'properly']"
0,"['class', 'product', 'mobile', 'issue']"
0,"['purchase', 'mobile', 'ram', 'phone', 'every', 'time']"
0,"['earphone', 'receive', 'phone']"
1,"['wonderful', 'phone', 'price', 'use', 'withstand', 'rough', 'handling', 'numerous', 'issue', 'even', 'play', 'game']"
1,"['use', 'phone', 'one', 'week', 'good', 'phone', 'battery', 'backup', 'excellent', 'battery', 'stand', 'good', 'overheat', 'problem', 'go', 'update', 'also', 'get', 'android', 'update', 'camera', 'low', 'light', 'photo', 'bad', 'camera', 'expect', 'prize', 'range', 'daylight', 'camera', 'good', 'speaker', 'clarity', 'good', 'sometimes', 'street', 'photography', 'simultaneously', 'use', 'express', 'adobe', 'lightroom', 'switch', 'three', 'notice', 'lag', 'overall', 'good', 'phone']"
